blob_amount_contours,blob_angle,blob_area,blob_centroid_x,blob_centroid_y,blob_width,centroid_bottom_is_empty,centroid_is_empty,centroid_top_is_empty,grid_2_0,grid_2_1,grid_2_2,grid_2_3,grid_2_4,grid_2_5,grid_2_6,grid_2_7,grid_3_0,grid_3_1,grid_3_2,grid_3_3,grid_3_4,grid_3_5,grid_3_6,grid_3_7,grid_4_0,grid_4_1,grid_4_2,grid_4_3,grid_4_4,grid_4_5,grid_4_6,grid_4_7,grid_5_0,grid_5_1,grid_5_2,grid_5_3,grid_5_4,grid_5_5,grid_5_6,grid_5_7,number_of_holes,label
54,90.0,266.0,15.9523809524,14.1322055138,20,1,0,0,14,16,16,16,5,0,8,16,16,12,12,13,0,0,5,16,16,8,7,14,2,0,10,16,16,8,1,12,15,13,16,6,0,5
48,90.0,262.0,14.8066157761,13.9586513995,20,1,0,0,16,16,16,16,11,0,1,16,16,11,4,16,6,0,7,14,16,5,0,16,7,4,15,5,16,4,0,11,16,16,12,0,0,5
49,90.0,261.0,13.2286079183,13.8180076628,21,0,0,0,14,16,13,16,11,0,3,15,16,13,1,13,13,0,11,16,16,8,0,5,14,16,16,11,10,12,0,0,2,8,5,1,0,5
45,90.0,232.0,14.2686781609,12.1688218391,21,1,0,0,7,16,10,16,0,0,8,13,8,16,13,16,0,0,11,14,8,16,5,13,12,13,12,2,10,13,0,0,1,1,0,0,0,5
45,90.0,275.0,15.6727272727,13.716969697,20,1,0,0,7,16,16,15,0,0,13,6,14,16,16,11,0,0,9,14,16,16,16,8,0,0,8,16,7,5,9,15,8,4,13,11,0,5
40,90.0,271.5,13.3400859423,12.839165132,21,0,0,0,16,16,16,13,6,2,7,16,16,16,15,14,16,16,16,14,5,16,8,0,5,11,10,1,1,16,8,0,0,0,0,0,0,5
45,90.0,284.5,14.3298183948,14.7428236673,20,0,0,0,14,16,16,16,16,0,2,13,16,14,4,11,16,1,5,16,16,12,0,6,16,11,13,16,7,15,0,0,6,13,16,11,0,5
43,83.9909939766,219.0,15.103500761,15.5928462709,16,1,0,0,6,9,15,16,7,0,4,8,16,12,8,16,8,0,13,16,16,10,0,16,10,7,16,14,3,3,0,3,10,13,11,2,0,5
47,82.4053564072,220.5,16.3340891912,14.5812547241,18,1,0,0,5,13,8,10,3,0,1,4,10,16,12,15,12,0,9,16,16,9,0,12,8,0,14,12,15,4,0,12,14,13,12,1,0,5
58,90.0,211.0,14.4802527646,14.0308056872,19,0,0,0,12,16,13,16,1,0,5,12,16,13,0,15,8,0,6,16,16,9,0,6,15,6,12,14,5,12,0,0,3,11,10,1,0,5
61,-86.6335449219,258.0,16.3947028424,14.3262273902,21,1,0,0,9,16,16,16,9,0,2,8,16,11,1,16,4,0,8,16,16,8,5,16,2,0,10,16,16,8,3,13,14,15,16,6,0,5
52,90.0,269.5,15.6171923315,14.0754483612,20,0,0,0,16,16,16,16,0,0,6,13,16,14,12,16,0,0,9,16,16,12,8,16,5,4,15,12,16,6,1,9,16,16,14,2,0,5
52,86.8201696873,244.5,16.875937287,15.1533742331,20,1,1,1,14,16,16,5,0,0,11,10,16,10,13,5,0,0,6,16,16,5,12,7,0,0,5,16,13,9,5,16,12,9,14,16,0,5
53,90.0,289.5,16.5572826713,14.1508347726,20,1,0,1,2,15,14,11,1,3,16,1,16,9,8,16,5,0,11,12,16,7,5,16,4,0,4,16,14,9,6,16,12,7,8,16,1,5
49,90.0,266.5,14.8930581614,13.9518449031,21,1,0,0,16,16,16,16,14,0,11,16,16,8,0,16,9,0,4,16,16,11,0,16,12,5,11,16,16,10,0,4,12,15,9,1,0,5
52,-81.8698959351,177.0,14.6544256121,14.1902071563,21,0,1,0,16,11,11,15,8,0,9,12,16,7,1,6,10,0,0,16,16,4,0,1,15,4,8,14,16,4,0,0,4,11,8,1,0,5
51,90.0,200.5,16.3167082294,12.927680798,20,0,0,0,8,16,10,0,0,0,0,12,12,16,16,12,0,0,2,16,16,10,2,12,11,1,7,12,16,7,0,0,10,14,15,4,0,5
46,90.0,243.5,12.8583162218,13.0513347023,21,0,0,0,16,16,16,15,7,2,5,16,16,12,1,8,16,16,16,16,16,15,0,0,2,9,10,1,3,16,4,0,0,0,0,0,0,5
51,-83.2901611328,209.0,15.6985645933,13.5637958533,21,1,0,0,5,9,14,16,0,0,1,2,16,15,10,16,2,0,4,16,16,7,0,13,10,5,14,11,14,4,0,5,15,15,6,0,0,5
53,90.0,289.5,15.9844559585,14.5031663788,20,1,0,0,8,16,16,16,6,0,11,9,16,16,13,16,8,0,4,16,16,16,4,14,9,0,5,16,7,14,2,5,15,8,14,16,0,5
47,-83.6598129272,322.0,16.4026915114,12.9715320911,20,1,0,0,8,11,14,16,11,0,0,5,16,16,16,16,8,0,12,16,16,16,16,16,10,1,13,14,16,16,10,13,16,16,15,1,0,5
47,90.0,240.0,13.7666666667,14.0451388889,18,0,0,0,10,16,16,16,4,0,2,9,16,13,8,15,9,4,12,16,16,8,0,5,15,16,16,9,10,8,0,0,3,8,3,0,0,5
55,90.0,269.0,14.5811648079,14.6040892193,22,0,0,0,8,16,16,15,2,1,11,9,16,14,1,13,16,5,10,16,16,12,0,1,11,15,14,16,16,10,0,0,0,7,16,11,0,5
43,-84.2894058228,224.5,13.5812917595,14.3333333333,22,1,0,0,14,16,16,15,6,1,11,12,16,13,0,10,15,3,5,16,16,10,0,0,9,16,16,16,16,4,0,0,0,1,2,0,0,5
54,90.0,254.5,14.5500982318,14.7197118533,21,0,0,0,16,16,16,16,2,0,9,14,16,7,5,16,4,0,1,16,16,4,1,15,15,12,14,16,16,5,0,1,7,13,14,3,0,5
45,90.0,206.0,17.3098705502,15.2920711974,19,1,1,0,8,9,8,0,0,3,13,6,16,16,14,0,0,1,8,16,16,16,12,0,0,0,4,16,4,4,11,9,3,2,9,16,0,5
51,90.0,270.5,17.0314232902,14.0720887246,20,1,0,0,2,16,14,7,1,0,10,2,14,13,10,16,4,0,7,12,16,13,10,16,1,0,4,16,10,9,6,14,13,7,7,16,1,5
43,85.0302591324,234.5,15.8351101635,15.4818763326,17,1,0,0,10,15,12,11,4,0,4,6,16,14,9,16,8,0,12,16,16,12,0,14,9,0,13,16,4,6,0,2,14,16,16,11,0,5
58,-86.6335449219,257.0,15.0207522698,13.6180285344,20,1,0,0,14,16,16,16,3,0,4,16,12,16,10,16,2,0,8,16,8,13,0,15,10,5,16,4,8,11,0,6,15,16,8,0,0,5
54,-82.4053573608,242.5,16.1725085911,14.5766323024,22,1,1,1,6,15,16,11,0,0,15,11,16,5,12,6,0,0,5,16,16,4,12,6,0,2,12,14,16,4,7,16,13,16,15,1,0,5
47,-77.7352218628,153.0,12.4880174292,12.8289760349,17,0,1,0,4,16,14,13,12,5,0,7,16,14,0,0,6,13,16,16,16,8,0,0,0,0,5,4,7,5,0,0,0,0,0,0,0,5
53,90.0,199.5,16.7176274018,13.5045948204,18,0,0,0,7,5,1,8,1,0,3,10,16,16,16,16,6,0,0,16,16,13,0,14,12,0,3,16,16,4,0,4,15,16,14,4,0,5
40,-85.0302581787,253.0,13.291831357,14.6179183136,18,0,0,0,16,16,14,15,16,4,9,16,16,16,1,7,16,4,5,16,16,12,0,1,12,16,16,14,10,9,0,0,0,4,8,1,0,5
40,90.0,213.0,14.5461658842,14.1948356808,17,0,0,0,16,16,12,3,0,0,7,12,16,15,13,15,8,4,10,16,16,12,0,5,14,16,16,16,8,9,0,0,0,2,4,1,0,5
52,90.0,211.0,15.3436018957,14.9652448657,18,1,1,1,14,14,15,15,0,0,13,14,16,4,12,9,0,0,4,16,16,4,7,13,0,0,6,14,16,0,1,11,16,16,15,3,0,5
40,90.0,225.5,13.903917221,13.8470066519,17,0,0,0,7,16,15,4,0,0,9,9,16,16,16,16,14,15,16,16,16,13,1,5,11,14,11,6,12,6,0,0,0,0,0,0,0,5
49,-85.2363510132,227.0,14.9919236417,15.7643171806,18,0,1,0,2,11,16,16,12,0,3,4,14,15,4,5,16,10,14,16,16,12,0,0,7,16,16,16,12,10,0,0,0,7,12,8,0,5
46,82.4053554535,219.0,16.0487062405,14.9840182648,18,1,0,0,7,16,12,14,3,0,2,4,16,13,7,16,4,0,8,16,16,8,4,16,4,0,13,14,4,1,0,13,13,9,15,5,0,5
42,-81.8698959351,249.5,14.0527722111,14.7374749499,19,1,0,0,14,16,16,16,13,0,9,12,16,9,0,16,12,0,8,16,16,8,0,14,16,13,16,16,14,8,0,0,3,7,7,0,0,5
62,-86.8201675415,286.5,15.9662594532,14.5677719604,24,0,0,0,11,16,16,8,1,9,16,11,16,14,15,11,0,0,3,16,16,6,10,16,1,0,0,16,16,1,3,16,16,12,15,14,0,5
55,90.0,199.0,15.5829145729,12.1599664992,20,0,0,0,5,16,16,9,0,0,0,7,12,16,10,16,1,0,4,16,16,11,0,9,13,2,15,3,16,8,0,1,11,15,5,0,0,5
51,90.0,215.5,15.0920340294,12.8878576953,20,0,1,0,5,13,16,13,1,0,0,7,12,16,9,12,9,0,8,16,16,15,0,3,16,12,15,3,16,8,0,0,5,12,6,0,0,5
46,-71.5650482178,262.5,14.380952381,13.086984127,23,0,1,0,7,16,16,16,9,0,5,10,8,16,7,9,16,9,14,16,16,16,1,1,12,16,14,3,16,15,0,0,0,4,1,0,0,5
45,90.0,232.0,12.4813218391,13.3031609195,21,0,0,0,16,16,12,16,15,9,12,16,16,10,0,7,11,15,16,16,16,8,0,0,0,3,4,1,14,14,0,0,0,0,0,0,0,5
49,-79.2156982422,220.5,15.9886621315,12.8699924414,21,1,1,0,2,10,13,16,3,0,0,0,8,16,14,14,10,0,8,16,14,15,1,2,15,8,14,5,16,10,0,0,12,16,6,0,0,5
40,90.0,214.5,13.4514374514,14.0971250971,16,0,0,0,9,16,16,11,2,0,10,10,16,16,10,11,14,13,16,16,16,13,1,0,5,10,15,7,10,4,0,0,0,0,0,0,0,5
38,90.0,212.0,14.1485849057,14.5738993711,15,0,0,0,7,16,9,3,0,3,16,8,16,16,13,15,13,13,16,16,16,14,0,1,8,14,14,7,12,8,0,0,0,0,0,0,0,5
41,-78.2317123413,176.0,13.196969697,13.8560606061,20,0,1,0,3,13,15,14,15,0,0,3,14,10,0,2,14,11,8,16,16,5,0,0,1,11,13,12,16,5,0,0,0,0,0,0,0,5
56,-80.5376739502,225.5,14.948263119,12.8773096822,20,1,0,0,9,15,16,14,0,0,6,4,10,16,16,12,0,0,8,14,8,12,5,15,4,4,14,9,7,12,0,7,13,12,5,0,0,5
50,77.9052429199,251.0,16.2616201859,14.6235059761,21,1,0,0,3,15,14,16,8,0,0,0,12,11,8,16,4,0,7,16,16,9,7,16,3,0,8,16,10,8,1,15,14,9,13,11,0,5
44,90.0,236.0,14.2302259887,14.4032485876,20,1,0,0,8,16,12,15,12,0,4,14,16,10,0,12,14,0,7,16,16,8,0,3,16,16,16,13,12,10,0,0,1,8,7,0,0,5
63,90.0,269.5,15.3525046382,14.4514533086,20,1,0,0,9,16,16,16,12,0,4,11,16,13,7,16,8,0,9,16,16,5,1,15,12,5,15,8,16,6,0,8,16,16,12,0,0,5
45,90.0,247.0,14.5269905533,12.875168691,20,1,0,0,16,16,16,15,0,0,1,14,16,13,12,16,0,0,6,16,16,8,7,16,5,6,15,9,14,8,0,6,12,12,9,1,0,5
51,90.0,280.0,14.0130952381,13.1041666667,22,0,0,0,16,16,16,15,5,0,5,16,16,16,0,13,15,6,12,16,16,16,3,2,11,16,16,14,16,16,4,0,0,3,3,0,0,5
45,90.0,247.0,13.6295546559,14.4163292848,20,0,0,0,7,16,13,16,5,0,5,12,14,15,0,13,11,0,11,16,16,8,0,3,15,16,16,12,16,8,0,0,1,9,8,1,0,5
51,83.9909944534,233.0,15.4842632332,14.6494992847,20,1,0,0,6,16,9,14,8,0,4,6,16,13,0,11,9,0,8,16,16,12,0,7,15,1,8,14,12,13,0,0,11,14,15,6,0,5
58,-84.2894058228,211.0,15.9462875197,13.5987361769,21,1,0,0,5,16,16,16,5,0,4,3,8,12,0,16,1,0,11,16,16,8,2,16,2,0,8,14,16,4,0,10,16,16,9,1,0,5
43,-70.8209991455,239.5,14.0675017397,12.3048016701,23,1,0,0,7,16,16,14,1,0,3,16,10,16,16,14,1,1,10,14,16,10,3,14,16,16,14,3,16,7,0,0,0,0,0,0,0,5
61,90.0,210.5,15.2185273159,14.6207442597,20,0,1,1,16,16,16,12,0,1,12,16,16,6,13,6,0,0,0,16,16,0,8,11,0,0,3,14,16,0,0,13,11,8,15,5,0,5
43,86.8201699257,276.0,15.2626811594,14.8641304348,17,1,0,0,10,15,16,16,7,0,4,10,16,15,14,16,12,0,8,16,16,13,1,15,14,9,15,16,9,11,0,3,10,15,16,9,0,5
38,90.0,231.5,12.3052555796,11.7494600432,22,0,0,0,12,16,16,16,16,15,13,16,16,15,1,7,8,9,14,7,16,12,0,0,0,0,0,0,16,13,0,0,0,0,0,0,0,5
45,-84.5596694946,267.0,15.063670412,14.808988764,21,1,0,0,12,16,16,16,12,0,4,14,16,11,1,16,9,0,4,16,16,8,0,15,14,8,13,10,10,5,0,3,15,16,15,2,0,5
39,-83.9909896851,260.0,16.0615384615,12.8762820513,22,1,0,0,6,11,16,15,2,0,0,5,16,16,16,9,0,0,4,16,16,14,15,13,4,4,13,14,16,4,3,13,16,16,9,1,0,5
52,75.2564373016,242.0,14.5123966942,14.4517906336,22,0,0,0,5,16,16,15,2,0,2,3,14,16,12,11,13,1,10,14,16,14,1,0,13,10,15,8,2,4,0,0,3,15,15,3,0,5
40,90.0,268.5,16.7492240844,15.4729981378,20,1,0,0,3,9,12,8,0,0,16,7,16,16,16,16,0,0,10,16,16,16,16,16,0,0,8,16,3,7,1,14,13,8,13,16,0,5
36,90.0,205.0,12.9040650407,12.2991869919,20,0,1,0,16,16,16,13,12,5,12,16,16,15,2,5,8,16,16,11,16,12,0,0,0,0,0,0,16,12,0,0,0,0,0,0,0,5
52,90.0,233.5,15.8458244111,14.335474661,19,0,0,0,12,12,14,16,9,0,7,8,16,12,12,15,0,0,6,16,16,4,5,14,0,0,1,16,16,4,0,12,15,12,15,11,0,5
59,90.0,269.5,15.0049474335,15.3055040198,19,1,0,1,8,16,16,16,16,4,8,7,16,8,5,16,13,0,8,16,16,6,4,16,10,6,12,14,16,4,2,10,14,16,14,4,0,5
45,-87.5104446411,206.5,14.9782082324,15.3833736885,20,1,0,1,16,13,12,14,1,0,8,12,16,7,5,16,4,0,4,16,16,4,0,13,8,4,8,16,11,4,0,3,12,16,13,5,0,5
55,-70.7099533081,286.5,16.475858057,13.4822571262,25,0,1,0,1,7,14,16,16,4,0,0,7,16,8,10,16,4,7,14,14,16,0,8,16,16,16,5,16,13,0,5,16,15,5,0,0,5
44,90.0,280.5,18.0059417706,12.7177658942,22,0,0,0,2,8,4,1,0,0,0,2,12,16,16,16,8,0,7,16,16,16,13,15,16,16,16,12,16,16,4,2,11,16,11,1,0,5
48,81.4692354202,278.5,15.7336923998,13.5505685218,20,1,0,0,12,16,16,16,0,0,7,12,16,16,16,16,0,0,8,16,12,16,16,16,0,0,14,10,2,10,9,15,12,13,14,0,0,5
52,90.0,256.5,17.3274853801,16.2703053931,22,1,1,0,6,11,7,1,0,8,13,4,16,16,16,11,0,1,11,16,16,14,14,14,0,0,5,16,2,1,2,15,10,4,7,16,0,5
49,75.2564373016,282.5,15.6460176991,15.581120944,23,1,0,0,5,16,13,14,12,0,2,2,14,16,0,8,13,0,11,12,16,15,0,8,13,0,8,16,6,3,0,3,16,11,14,16,0,5
42,90.0,331.0,14.5433031219,19.2396777442,23,1,0,0,14,16,13,12,14,16,16,12,16,7,0,0,10,15,13,16,10,5,0,0,15,8,1,16,0,0,0,0,8,11,5,16,1,6
39,90.0,302.5,14.3741046832,18.5961432507,19,1,0,0,0,7,15,16,16,16,14,1,12,16,6,13,16,9,15,12,8,3,0,7,16,5,13,16,0,0,0,0,12,16,16,8,1,6
48,70.7099571228,320.5,15.5631825273,18.0494019761,22,1,0,0,0,8,16,16,16,15,5,0,11,16,9,9,15,8,13,6,16,10,0,4,12,0,4,16,1,1,0,1,13,4,9,16,1,6
44,69.7751407623,329.5,16.4668689934,18.2397572079,23,1,0,0,0,9,15,16,16,13,7,1,13,16,9,5,16,14,14,11,16,12,0,3,16,2,5,16,2,6,0,1,15,4,8,16,1,6
42,62.1027297974,275.0,14.5515151515,19.6527272727,20,1,0,0,3,11,16,14,14,16,13,3,14,14,3,0,9,12,14,14,0,0,0,0,12,12,14,16,0,0,0,0,7,16,16,16,0,6
42,67.1663455963,273.0,14.0500610501,19.536019536,20,0,0,0,6,13,16,16,16,16,16,4,14,11,2,0,9,16,16,16,1,0,0,0,14,12,4,16,0,0,0,0,6,16,16,16,0,6
43,67.7509784698,286.0,15.668997669,18.5052447552,22,0,1,0,0,8,15,16,16,15,8,0,13,16,14,9,8,16,16,8,12,12,1,0,1,16,16,16,0,0,0,0,0,16,16,16,0,6
46,90.0,292.0,15.5359589041,19.4109589041,20,0,0,0,1,9,14,16,16,16,13,0,16,12,6,4,16,16,16,14,4,0,0,3,16,10,12,16,0,0,0,3,15,7,12,13,1,6
40,74.7448797226,356.0,15.0458801498,19.0014044944,24,0,0,0,14,15,12,8,12,16,16,12,16,8,0,0,12,16,16,16,4,10,0,4,16,6,1,16,0,0,0,1,14,7,1,16,1,6
37,75.9637556076,276.5,14.349005425,19.9813140446,20,1,0,0,9,16,16,12,15,16,16,7,6,4,0,1,14,11,12,16,0,0,0,2,16,4,8,16,0,0,0,0,11,16,16,11,1,6
47,63.4349498749,294.0,14.9109977324,19.4710884354,21,1,0,0,2,11,16,16,16,16,13,2,16,13,1,1,16,10,12,12,1,0,0,3,16,4,8,16,0,0,0,0,13,13,12,16,1,6
38,78.231710434,224.5,17.5946547884,18.2657757981,20,0,0,0,0,0,0,0,0,13,7,0,0,3,8,8,10,16,9,0,12,16,16,16,16,16,16,9,9,8,3,0,0,11,16,16,0,6
43,85.7636055946,252.0,13.9431216931,17.1038359788,17,0,0,0,0,5,12,15,16,16,12,1,11,16,15,9,13,16,16,11,16,14,1,0,2,15,16,16,4,3,0,0,0,4,10,13,0,6
39,90.0,336.5,14.661218425,19.5096582467,23,0,0,0,14,16,16,16,13,16,16,12,13,11,4,1,3,16,10,16,0,0,0,0,14,13,1,16,0,0,0,0,15,14,12,16,1,6
32,60.642244339,357.5,15.7645687646,18.7002331002,21,1,1,0,0,10,16,16,16,16,12,1,14,15,13,16,10,1,9,12,3,1,1,15,5,0,4,16,0,0,0,6,14,5,7,16,1,6
40,61.1892051697,303.5,15.8330587589,19.574409665,21,1,0,0,2,11,16,16,16,16,8,0,14,12,5,7,16,8,9,14,1,0,0,4,16,0,4,16,0,0,0,1,13,7,7,16,1,6
40,57.9946174622,334.5,15.1798704534,19.3069257598,21,0,1,1,6,11,16,16,16,16,15,4,13,9,0,13,10,0,8,16,0,0,0,14,7,0,1,16,0,0,0,6,16,9,10,16,1,6
59,68.1985931396,224.0,14.4352678571,17.806547619,21,0,0,0,2,11,16,16,16,16,13,3,16,11,4,13,15,4,8,14,7,3,0,5,4,0,0,16,0,0,0,0,6,9,10,16,0,6
48,69.7751407623,296.5,15.5975267004,18.9460370995,21,1,0,0,2,10,16,16,16,16,8,2,16,14,8,4,16,13,14,14,6,6,0,0,16,4,4,16,0,0,0,0,12,11,13,16,1,6
48,68.1985931396,249.5,16.5163660655,19.0761523046,21,0,1,0,0,2,6,10,12,12,6,0,5,14,16,16,12,16,16,3,13,12,6,2,0,13,16,14,0,0,0,0,0,12,16,16,0,6
37,68.1985931396,306.5,15.1457313757,18.4442631865,20,0,0,0,1,9,13,16,16,16,12,1,14,16,16,12,15,16,16,12,12,6,1,0,11,16,16,16,0,0,0,0,6,16,16,14,0,6
42,75.4655456543,244.5,15.4049079755,17.9740967962,20,0,1,0,0,1,8,12,16,14,8,0,9,15,16,15,8,14,16,8,16,15,6,2,0,12,16,16,2,1,0,0,0,7,16,16,0,6
41,76.607503891,336.0,15.4389880952,17.6959325397,21,1,0,0,2,15,16,16,16,16,10,1,10,16,7,0,16,7,12,14,16,12,0,3,16,1,8,16,8,5,0,0,14,10,15,16,1,6
41,90.0,255.0,14.6052287582,20.0967320261,20,1,0,0,4,5,13,14,13,16,15,4,13,15,6,0,4,14,10,10,1,0,0,0,7,8,5,16,0,0,0,0,6,14,12,14,1,6
49,70.0168933868,362.5,16.6252873563,18.5788505747,23,0,0,0,0,6,11,16,16,16,11,0,10,16,15,14,16,16,16,12,16,10,1,7,16,13,2,16,5,1,0,3,16,6,4,16,1,6
47,74.7448797226,338.0,15.8200197239,18.2263313609,22,1,0,0,0,12,16,16,16,16,11,1,8,16,14,9,14,14,15,11,16,15,1,0,12,10,8,16,2,6,0,0,9,14,12,16,1,6
43,77.4711914062,309.5,15.0263866451,17.3785675821,19,1,0,0,1,10,16,16,16,13,10,1,14,16,12,10,16,8,12,14,14,13,0,2,16,6,11,16,2,3,0,0,11,16,16,9,1,6
48,68.6293792725,270.0,16.2234567901,19.0919753086,23,0,1,0,0,2,9,14,16,16,8,0,9,16,16,13,5,13,16,5,14,10,3,0,0,16,16,14,0,0,0,0,2,16,16,16,0,6
30,56.3099327087,317.5,15.3968503937,19.5632545932,21,1,0,0,3,12,16,16,16,16,15,5,12,10,7,7,16,6,7,16,0,0,0,4,16,0,4,16,0,0,0,2,16,7,12,14,1,6
50,71.5650501251,357.0,16.0182072829,18.4957983193,22,0,0,1,2,8,16,16,16,16,11,2,12,15,6,13,12,0,5,14,9,3,0,15,7,0,0,16,0,0,0,14,7,1,10,16,1,6
38,90.0,359.5,16.2605470561,17.6351414001,20,1,0,0,0,8,12,15,16,16,10,1,12,16,14,15,14,8,14,14,16,13,0,12,12,0,9,16,6,6,0,8,15,12,16,16,1,6
46,69.4439544678,245.5,16.9993211134,19.377460964,21,0,0,0,0,1,7,12,12,8,4,0,2,13,16,8,10,16,16,4,16,14,4,0,3,16,6,14,0,1,0,0,0,14,10,16,0,6
42,73.3007583618,337.0,16.4337289812,18.618694362,21,1,0,0,0,5,10,14,16,16,9,1,8,16,16,16,15,8,13,9,16,9,0,8,12,0,5,16,3,1,0,3,15,6,7,16,1,6
46,72.4744319916,339.5,15.675994109,18.0191458027,21,1,0,0,1,12,16,16,16,13,9,1,14,16,8,12,14,8,13,14,14,10,0,8,13,0,8,16,2,2,0,2,14,13,15,16,1,6
38,71.5650520325,296.5,15.7734682406,18.6717256886,21,0,0,0,0,6,13,16,16,16,8,0,10,16,12,8,14,16,16,11,14,11,0,0,9,16,16,16,1,1,0,0,6,16,16,16,0,6
47,71.5650501251,285.5,16.2965557501,19.1488616462,22,0,0,0,0,2,8,14,16,15,8,0,7,15,15,10,12,16,16,8,14,12,3,0,8,16,4,16,2,0,0,0,4,16,4,16,1,6
40,90.0,257.5,15.6550161812,20.0446601942,21,1,0,0,2,9,16,16,13,16,10,2,16,11,4,0,4,15,13,14,1,0,0,0,8,8,4,16,0,0,0,0,8,13,11,16,1,6
41,69.7751407623,263.0,16.1850443599,19.1812420786,20,1,0,0,0,0,5,8,10,15,8,0,6,15,16,15,14,16,16,10,12,13,3,0,8,12,8,16,0,0,0,0,6,14,12,16,1,6
39,67.7509746552,270.5,15.4504004929,19.0881084412,21,1,0,0,1,9,13,16,16,14,4,1,13,15,8,1,16,13,15,11,8,2,0,0,16,5,9,16,0,0,0,0,10,13,12,14,1,6
38,64.5366535187,301.5,16.2095080155,19.8551686014,22,1,0,0,0,5,11,15,16,16,12,1,14,16,9,6,13,16,16,14,8,1,0,0,16,6,1,16,0,0,0,0,12,6,1,16,1,6
47,63.4349498749,270.0,14.4382716049,19.9222222222,21,1,0,0,6,13,16,16,16,16,16,5,16,7,0,4,13,16,16,16,0,0,0,0,10,8,12,16,0,0,0,0,4,14,15,7,0,6
34,64.7988777161,309.0,16.2885652643,18.9633225458,20,0,0,0,0,4,9,14,16,16,8,0,11,16,14,12,16,16,16,9,9,9,2,0,16,12,7,16,0,0,0,0,15,12,10,16,1,6
48,68.198589325,309.5,16.8508346796,18.760366182,21,0,0,0,0,2,8,12,13,15,5,0,4,16,15,13,16,8,13,6,14,11,1,4,13,0,2,16,1,3,0,2,15,0,3,16,1,6
43,77.4711923599,376.5,17.0026560425,18.4541832669,23,0,0,1,1,7,12,16,16,14,10,1,16,16,9,16,16,12,10,13,14,8,0,16,14,10,0,16,0,0,0,12,9,0,5,16,1,6
47,76.6075019836,285.5,15.4640980736,17.8622300058,18,1,0,0,0,4,11,15,15,11,6,0,13,16,16,16,16,13,13,11,14,14,2,1,15,4,4,16,0,1,0,0,5,14,14,16,1,6
39,61.3895378113,293.0,15.9169510808,20.2502844141,22,0,0,0,3,11,14,16,16,16,13,2,16,10,6,1,16,14,12,16,0,0,0,0,16,5,0,16,0,0,0,0,8,11,4,16,1,6
40,57.7243537903,284.0,14.0710093897,19.2323943662,20,1,0,0,11,16,16,16,16,16,13,10,8,4,2,4,16,8,15,16,0,0,0,0,16,3,12,14,0,0,0,0,10,16,16,2,1,6
35,62.2414608002,262.0,14.4262086514,19.9026717557,20,0,0,0,6,12,15,16,16,16,14,7,9,14,8,7,10,16,16,16,0,0,0,0,6,16,16,16,0,0,0,0,0,14,16,16,0,6
41,70.8209934235,277.0,16.5270758123,19.174488568,20,0,0,0,0,0,1,7,12,16,7,0,6,14,16,16,16,16,16,6,16,11,7,4,12,14,12,16,0,0,0,0,4,15,14,16,0,6
42,73.3007583618,317.5,15.76167979,18.7443569554,20,1,0,1,1,11,16,16,16,16,11,0,12,8,1,10,16,7,11,12,16,4,0,8,11,1,5,16,4,0,0,6,12,8,14,12,1,6
42,63.4349498749,278.5,15.4027528426,19.7977259126,21,1,0,0,2,6,12,12,16,16,13,3,14,15,8,4,13,12,10,14,5,2,0,0,12,8,4,16,0,0,0,0,9,15,13,16,1,6
43,67.166349411,355.5,16.264416315,17.8926394749,22,0,0,0,0,5,15,16,16,15,8,0,10,16,16,16,16,16,16,8,14,16,8,0,16,16,16,16,0,4,0,0,16,16,16,14,0,6
51,77.195734024,252.0,16.5714285714,18.708994709,20,1,0,0,0,0,0,4,13,15,1,0,1,9,16,16,16,13,13,2,14,16,8,2,11,6,8,16,2,4,0,0,5,12,12,16,1,6
38,80.5376777649,301.5,15.6008844666,19.4521835268,21,0,0,0,1,11,15,16,16,16,13,2,14,13,3,0,16,11,10,12,8,0,0,3,16,2,1,16,0,0,0,0,15,6,6,16,1,6
44,60.642244339,342.5,16.3941605839,19.1678832117,22,0,1,0,0,6,14,16,16,16,8,0,13,15,8,14,15,12,14,10,4,2,0,12,10,0,2,16,0,0,0,6,12,0,2,16,1,6
43,65.3764362335,263.0,16.4765525982,20.2116603295,23,1,0,0,0,3,7,10,13,16,8,0,13,16,13,10,12,12,12,9,8,1,0,0,8,8,1,16,0,0,0,0,3,12,0,16,1,6
40,61.1892051697,264.0,14.5340909091,19.8453282828,21,0,0,0,10,14,13,14,13,16,14,6,13,8,0,0,7,16,16,16,0,0,0,0,12,16,16,16,0,0,0,0,8,16,16,13,0,6
50,69.1455421448,292.0,15.1432648402,19.1723744292,22,1,0,0,2,14,15,12,15,15,11,1,16,12,1,0,13,8,9,14,13,0,0,0,15,0,4,16,0,0,0,0,7,11,8,16,1,6
39,90.0,311.0,14.9587352626,19.6323687031,21,1,1,0,6,9,15,16,16,16,16,8,11,9,4,10,12,2,9,16,0,0,0,7,13,1,4,16,0,0,0,2,14,10,16,12,1,6
48,78.231710434,274.0,15.354622871,18.3010948905,22,0,1,0,0,8,16,16,16,16,7,0,7,15,9,0,4,16,15,5,16,8,0,0,6,16,10,16,11,2,0,0,3,16,13,16,0,6
